sku,price,name,texture_knit,texture_woven,texture_shirt,neckline,sleeve_length,start_end,closure_front,cutting,fit,pockets,leather_details,slit,shoulder_finishing,pattern,fancy_yarn,detail_1,detail_2,detail_3,detail_4,detail_5,chest_width,length,care_info_short,model_wears,quality,url_key
86579-6333-42,199.9,Pullover mit Fledermausärmel,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-fledermausaermel-w161-chde-1939
86579-6359-36,199.9,Pullover mit Fledermausärmel,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-fledermausaermel-w161-chde-1940
86579-6359-38,199.9,Pullover mit Fledermausärmel,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-fledermausaermel-w161-chde-1941
86579-6359-40,199.9,Pullover mit Fledermausärmel,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-fledermausaermel-w161-chde-1942
86579-6359-42,199.9,Pullover mit Fledermausärmel,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-fledermausaermel-w161-chde-1943
86579-6368-36,199.9,Pullover mit Fledermausärmel,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-fledermausaermel-w161-chde-1944
86579-6368-38,199.9,Pullover mit Fledermausärmel,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-fledermausaermel-w161-chde-1945
86579-6368-40,199.9,Pullover mit Fledermausärmel,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-fledermausaermel-w161-chde-1946
86579-6368-42,199.9,Pullover mit Fledermausärmel,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-fledermausaermel-w161-chde-1947
86585-6321-36,239.9,Pullover mit Wasserfallausschnitt,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-wasserfallausschnitt-w161-chde-1948
86585-6321-38,239.9,Pullover mit Wasserfallausschnitt,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-wasserfallausschnitt-w161-chde-1949
86585-6321-40,239.9,Pullover mit Wasserfallausschnitt,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-wasserfallausschnitt-w161-chde-1950
86585-6321-42,239.9,Pullover mit Wasserfallausschnitt,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-wasserfallausschnitt-w161-chde-1951
86585-6325-36,239.9,Pullover mit Wasserfallausschnitt,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-wasserfallausschnitt-w161-chde-1952
86585-6325-38,239.9,Pullover mit Wasserfallausschnitt,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-wasserfallausschnitt-w161-chde-1953
86585-6325-40,239.9,Pullover mit Wasserfallausschnitt,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-wasserfallausschnitt-w161-chde-1954
86585-6325-42,239.9,Pullover mit Wasserfallausschnitt,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-wasserfallausschnitt-w161-chde-1955
86585-6330-36,239.9,Pullover mit Wasserfallausschnitt,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-wasserfallausschnitt-w161-chde-1956
86585-6330-38,239.9,Pullover mit Wasserfallausschnitt,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-wasserfallausschnitt-w161-chde-1957
86585-6330-40,239.9,Pullover mit Wasserfallausschnitt,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-wasserfallausschnitt-w161-chde-1958
86585-6330-42,239.9,Pullover mit Wasserfallausschnitt,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-wasserfallausschnitt-w161-chde-1959
86585-6357-36,239.9,Pullover mit Wasserfallausschnitt,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-wasserfallausschnitt-w161-chde-1960
86585-6357-38,239.9,Pullover mit Wasserfallausschnitt,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-wasserfallausschnitt-w161-chde-1961
86585-6357-40,239.9,Pullover mit Wasserfallausschnitt,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-wasserfallausschnitt-w161-chde-1962
86585-6357-42,239.9,Pullover mit Wasserfallausschnitt,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-wasserfallausschnitt-w161-chde-1963
86585-6368-36,239.9,Pullover mit Wasserfallausschnitt,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-wasserfallausschnitt-w161-chde-1964
86585-6368-38,239.9,Pullover mit Wasserfallausschnitt,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-wasserfallausschnitt-w161-chde-1965
86585-6368-40,239.9,Pullover mit Wasserfallausschnitt,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-wasserfallausschnitt-w161-chde-1966
86585-6368-42,239.9,Pullover mit Wasserfallausschnitt,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-wasserfallausschnitt-w161-chde-1967
86588-6325-36,199.9,Strickcardigan,,,,,,,,,,,,,,,,,,,,,,,,,,strickcardigan-w161-chde-1968
86588-6325-38,199.9,Strickcardigan,,,,,,,,,,,,,,,,,,,,,,,,,,strickcardigan-w161-chde-1969
86588-6325-40,199.9,Strickcardigan,,,,,,,,,,,,,,,,,,,,,,,,,,strickcardigan-w161-chde-1970
86588-6325-42,199.9,Strickcardigan,,,,,,,,,,,,,,,,,,,,,,,,,,strickcardigan-w161-chde-1971
86588-6325-44,199.9,Strickcardigan,,,,,,,,,,,,,,,,,,,,,,,,,,strickcardigan-w161-chde-1972
86588-6330-36,199.9,Strickcardigan,,,,,,,,,,,,,,,,,,,,,,,,,,strickcardigan-w161-chde-1973
86588-6330-38,199.9,Strickcardigan,,,,,,,,,,,,,,,,,,,,,,,,,,strickcardigan-w161-chde-1974
86588-6330-40,199.9,Strickcardigan,,,,,,,,,,,,,,,,,,,,,,,,,,strickcardigan-w161-chde-1975
86588-6330-42,199.9,Strickcardigan,,,,,,,,,,,,,,,,,,,,,,,,,,strickcardigan-w161-chde-1976
86588-6330-44,199.9,Strickcardigan,,,,,,,,,,,,,,,,,,,,,,,,,,strickcardigan-w161-chde-1977
86588-6368-36,199.9,Strickcardigan,,,,,,,,,,,,,,,,,,,,,,,,,,strickcardigan-w161-chde-1978
86588-6368-38,199.9,Strickcardigan,,,,,,,,,,,,,,,,,,,,,,,,,,strickcardigan-w161-chde-1979
86588-6368-40,199.9,Strickcardigan,,,,,,,,,,,,,,,,,,,,,,,,,,strickcardigan-w161-chde-1980
86588-6368-42,199.9,Strickcardigan,,,,,,,,,,,,,,,,,,,,,,,,,,strickcardigan-w161-chde-1981
86588-6368-44,199.9,Strickcardigan,,,,,,,,,,,,,,,,,,,,,,,,,,strickcardigan-w161-chde-1982
86590-6325-36,239.9,Asymmetrischer Pullover,,,,,,,,,,,,,,,,,,,,,,,,,,asymmetrischer-pullover-w161-chde-1983
86590-6325-38,239.9,Asymmetrischer Pullover,,,,,,,,,,,,,,,,,,,,,,,,,,asymmetrischer-pullover-w161-chde-1984
86590-6325-40,239.9,Asymmetrischer Pullover,,,,,,,,,,,,,,,,,,,,,,,,,,asymmetrischer-pullover-w161-chde-1985
86590-6325-42,239.9,Asymmetrischer Pullover,,,,,,,,,,,,,,,,,,,,,,,,,,asymmetrischer-pullover-w161-chde-1986
86590-6330-36,239.9,Asymmetrischer Pullover,,,,,,,,,,,,,,,,,,,,,,,,,,asymmetrischer-pullover-w161-chde-1987
86590-6330-38,239.9,Asymmetrischer Pullover,,,,,,,,,,,,,,,,,,,,,,,,,,asymmetrischer-pullover-w161-chde-1988
86590-6330-40,239.9,Asymmetrischer Pullover,,,,,,,,,,,,,,,,,,,,,,,,,,asymmetrischer-pullover-w161-chde-1989
86590-6330-42,239.9,Asymmetrischer Pullover,,,,,,,,,,,,,,,,,,,,,,,,,,asymmetrischer-pullover-w161-chde-1990
86597-6302-36,289.9,Kurzarmrollkragenpullover aus Seide,,,,,,,,,,,,,,,,,,,,,,,,,,kurzarmrollkragenpullover-seide-w161-chde-1991
86597-6302-38,289.9,Kurzarmrollkragenpullover aus Seide,,,,,,,,,,,,,,,,,,,,,,,,,,kurzarmrollkragenpullover-seide-w161-chde-1992
86597-6302-40,289.9,Kurzarmrollkragenpullover aus Seide,,,,,,,,,,,,,,,,,,,,,,,,,,kurzarmrollkragenpullover-seide-w161-chde-1993
86597-6302-42,289.9,Kurzarmrollkragenpullover aus Seide,,,,,,,,,,,,,,,,,,,,,,,,,,kurzarmrollkragenpullover-seide-w161-chde-1994
86597-6325-36,289.9,Kurzarmrollkragenpullover aus Seide,,,,,,,,,,,,,,,,,,,,,,,,,,kurzarmrollkragenpullover-seide-w161-chde-1995
86597-6325-38,289.9,Kurzarmrollkragenpullover aus Seide,,,,,,,,,,,,,,,,,,,,,,,,,,kurzarmrollkragenpullover-seide-w161-chde-1996
86597-6325-40,289.9,Kurzarmrollkragenpullover aus Seide,,,,,,,,,,,,,,,,,,,,,,,,,,kurzarmrollkragenpullover-seide-w161-chde-1997
86597-6325-42,289.9,Kurzarmrollkragenpullover aus Seide,,,,,,,,,,,,,,,,,,,,,,,,,,kurzarmrollkragenpullover-seide-w161-chde-1998
86597-6337-36,289.9,Kurzarmrollkragenpullover aus Seide,,,,,,,,,,,,,,,,,,,,,,,,,,kurzarmrollkragenpullover-seide-w161-chde-1999
86597-6337-38,289.9,Kurzarmrollkragenpullover aus Seide,,,,,,,,,,,,,,,,,,,,,,,,,,kurzarmrollkragenpullover-seide-w161-chde-2000
86597-6337-40,289.9,Kurzarmrollkragenpullover aus Seide,,,,,,,,,,,,,,,,,,,,,,,,,,kurzarmrollkragenpullover-seide-w161-chde-2001
86597-6337-42,289.9,Kurzarmrollkragenpullover aus Seide,,,,,,,,,,,,,,,,,,,,,,,,,,kurzarmrollkragenpullover-seide-w161-chde-2002
86598-6302-36,299.9,Rollkragenpullover aus Seide,,,,,,,,,,,,,,,,,,,,,,,,,,rollkragenpullover-seide-w161-chde-2003
86598-6302-38,299.9,Rollkragenpullover aus Seide,,,,,,,,,,,,,,,,,,,,,,,,,,rollkragenpullover-seide-w161-chde-2004
86598-6302-40,299.9,Rollkragenpullover aus Seide,,,,,,,,,,,,,,,,,,,,,,,,,,rollkragenpullover-seide-w161-chde-2005
86598-6302-42,299.9,Rollkragenpullover aus Seide,,,,,,,,,,,,,,,,,,,,,,,,,,rollkragenpullover-seide-w161-chde-2006
86598-6325-36,299.9,Rollkragenpullover aus Seide,,,,,,,,,,,,,,,,,,,,,,,,,,rollkragenpullover-seide-w161-chde-2007
86598-6325-38,299.9,Rollkragenpullover aus Seide,,,,,,,,,,,,,,,,,,,,,,,,,,rollkragenpullover-seide-w161-chde-2008
86598-6325-40,299.9,Rollkragenpullover aus Seide,,,,,,,,,,,,,,,,,,,,,,,,,,rollkragenpullover-seide-w161-chde-2009
86598-6325-42,299.9,Rollkragenpullover aus Seide,,,,,,,,,,,,,,,,,,,,,,,,,,rollkragenpullover-seide-w161-chde-2010
86598-6337-36,299.9,Rollkragenpullover aus Seide,,,,,,,,,,,,,,,,,,,,,,,,,,rollkragenpullover-seide-w161-chde-2011
86598-6337-38,299.9,Rollkragenpullover aus Seide,,,,,,,,,,,,,,,,,,,,,,,,,,rollkragenpullover-seide-w161-chde-2012
86598-6337-40,299.9,Rollkragenpullover aus Seide,,,,,,,,,,,,,,,,,,,,,,,,,,rollkragenpullover-seide-w161-chde-2013
86598-6337-42,299.9,Rollkragenpullover aus Seide,,,,,,,,,,,,,,,,,,,,,,,,,,rollkragenpullover-seide-w161-chde-2014
86605-6302-34,299.9,Pullover mit Zopfmuster,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-zopfmuster-w161-chde-2015
86605-6302-36,299.9,Pullover mit Zopfmuster,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-zopfmuster-w161-chde-2016
86605-6302-38,299.9,Pullover mit Zopfmuster,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-zopfmuster-w161-chde-2017
86605-6302-40,299.9,Pullover mit Zopfmuster,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-zopfmuster-w161-chde-2018
86605-6302-42,299.9,Pullover mit Zopfmuster,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-zopfmuster-w161-chde-2019
86605-6331-36,299.9,Pullover mit Zopfmuster,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-zopfmuster-w161-chde-2020
86605-6331-38,299.9,Pullover mit Zopfmuster,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-zopfmuster-w161-chde-2021
86605-6331-40,299.9,Pullover mit Zopfmuster,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-zopfmuster-w161-chde-2022
86605-6331-42,299.9,Pullover mit Zopfmuster,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-zopfmuster-w161-chde-2023
86605-6337-34,299.9,Pullover mit Zopfmuster,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-zopfmuster-w161-chde-2024
86605-6337-36,299.9,Pullover mit Zopfmuster,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-zopfmuster-w161-chde-2025
86605-6337-38,299.9,Pullover mit Zopfmuster,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-zopfmuster-w161-chde-2026
86605-6337-40,299.9,Pullover mit Zopfmuster,,,,,,,,,,,,,,,,,,,,,,,,,,pullover-zopfmuster-w161-chde-2027
86608-6309-36,289.9,Lange Strickweste,,,,,,,,,,,,,,,,,,,,,,,,,,lange-strickweste-w161-chde-2028
86608-6309-38,289.9,Lange Strickweste,,,,,,,,,,,,,,,,,,,,,,,,,,lange-strickweste-w161-chde-2029
86608-6309-40,289.9,Lange Strickweste,,,,,,,,,,,,,,,,,,,,,,,,,,lange-strickweste-w161-chde-2030
86608-6309-42,289.9,Lange Strickweste,,,,,,,,,,,,,,,,,,,,,,,,,,lange-strickweste-w161-chde-2031
86608-6321-36,289.9,Lange Strickweste,,,,,,,,,,,,,,,,,,,,,,,,,,lange-strickweste-w161-chde-2032
86608-6321-38,289.9,Lange Strickweste,,,,,,,,,,,,,,,,,,,,,,,,,,lange-strickweste-w161-chde-2033
86608-6321-40,289.9,Lange Strickweste,,,,,,,,,,,,,,,,,,,,,,,,,,lange-strickweste-w161-chde-2034
86608-6321-42,289.9,Lange Strickweste,,,,,,,,,,,,,,,,,,,,,,,,,,lange-strickweste-w161-chde-2035
86608-6325-36,289.9,Lange Strickweste,,,,,,,,,,,,,,,,,,,,,,,,,,lange-strickweste-w161-chde-2036
86608-6325-38,289.9,Lange Strickweste,,,,,,,,,,,,,,,,,,,,,,,,,,lange-strickweste-w161-chde-2037
86608-6325-40,289.9,Lange Strickweste,,,,,,,,,,,,,,,,,,,,,,,,,,lange-strickweste-w161-chde-2038
86608-6325-42,289.9,Lange Strickweste,,,,,,,,,,,,,,,,,,,,,,,,,,lange-strickweste-w161-chde-2039
86608-6332-36,289.9,Lange Strickweste,,,,,,,,,,,,,,,,,,,,,,,,,,lange-strickweste-w161-chde-2040
86608-6332-38,289.9,Lange Strickweste,,,,,,,,,,,,,,,,,,,,,,,,,,lange-strickweste-w161-chde-2041
86608-6332-40,289.9,Lange Strickweste,,,,,,,,,,,,,,,,,,,,,,,,,,lange-strickweste-w161-chde-2042
86608-6332-42,289.9,Lange Strickweste,,,,,,,,,,,,,,,,,,,,,,,,,,lange-strickweste-w161-chde-2043
86608-6332-44,289.9,Lange Strickweste,,,,,,,,,,,,,,,,,,,,,,,,,,lange-strickweste-w161-chde-2044
86609-6309-36,289.9,Longstrickjacke,,,,,,,,,,,,,,,,,,,,,,,,,,longstrickjacke-w161-chde-2045
86609-6309-38,289.9,Longstrickjacke,,,,,,,,,,,,,,,,,,,,,,,,,,longstrickjacke-w161-chde-2046
86609-6309-40,289.9,Longstrickjacke,,,,,,,,,,,,,,,,,,,,,,,,,,longstrickjacke-w161-chde-2047
86609-6309-42,289.9,Longstrickjacke,,,,,,,,,,,,,,,,,,,,,,,,,,longstrickjacke-w161-chde-2048
86609-6325-36,289.9,Longstrickjacke,,,,,,,,,,,,,,,,,,,,,,,,,,longstrickjacke-w161-chde-2049
86609-6325-38,289.9,Longstrickjacke,,,,,,,,,,,,,,,,,,,,,,,,,,longstrickjacke-w161-chde-2050
86609-6325-40,289.9,Longstrickjacke,,,,,,,,,,,,,,,,,,,,,,,,,,longstrickjacke-w161-chde-2051
86609-6325-42,289.9,Longstrickjacke,,,,,,,,,,,,,,,,,,,,,,,,,,longstrickjacke-w161-chde-2052
86609-6325-44,289.9,Longstrickjacke,,,,,,,,,,,,,,,,,,,,,,,,,,longstrickjacke-w161-chde-2053
86609-6332-36,289.9,Longstrickjacke,,,,,,,,,,,,,,,,,,,,,,,,,,longstrickjacke-w161-chde-2054
86609-6332-38,289.9,Longstrickjacke,,,,,,,,,,,,,,,,,,,,,,,,,,longstrickjacke-w161-chde-2055
86609-6332-40,289.9,Longstrickjacke,,,,,,,,,,,,,,,,,,,,,,,,,,longstrickjacke-w161-chde-2056
86609-6332-42,289.9,Longstrickjacke,,,,,,,,,,,,,,,,,,,,,,,,,,longstrickjacke-w161-chde-2057
86609-6332-44,289.9,Longstrickjacke,,,,,,,,,,,,,,,,,,,,,,,,,,longstrickjacke-w161-chde-2058
86610-6325-36,239.9,Oversized Pullover,,,,,,,,,,,,,,,,,,,,,,,,,,oversized-pullover-w161-chde-2059
86610-6325-38,239.9,Oversized Pullover,,,,,,,,,,,,,,,,,,,,,,,,,,oversized-pullover-w161-chde-2060
86610-6325-40,239.9,Oversized Pullover,,,,,,,,,,,,,,,,,,,,,,,,,,oversized-pullover-w161-chde-2061
86610-6359-36,239.9,Oversized Pullover,,,,,,,,,,,,,,,,,,,,,,,,,,oversized-pullover-w161-chde-2062
86610-6359-38,239.9,Oversized Pullover,,,,,,,,,,,,,,,,,,,,,,,,,,oversized-pullover-w161-chde-2063
86610-6359-40,239.9,Oversized Pullover,,,,,,,,,,,,,,,,,,,,,,,,,,oversized-pullover-w161-chde-2064
86610-6364-36,239.9,Oversized Pullover,,,,,,,,,,,,,,,,,,,,,,,,,,oversized-pullover-w161-chde-2065
86610-6364-38,239.9,Oversized Pullover,,,,,,,,,,,,,,,,,,,,,,,,,,oversized-pullover-w161-chde-2066
86610-6364-40,239.9,Oversized Pullover,,,,,,,,,,,,,,,,,,,,,,,,,,oversized-pullover-w161-chde-2067
86610-6364-42,239.9,Oversized Pullover,,,,,,,,,,,,,,,,,,,,,,,,,,oversized-pullover-w161-chde-2068
86612-6311-34,269.9,Batwing-Pulli,,,,,,,,,,,,,,,,,,,,,,,,,,batwing-pulli-w161-chde-2069
86612-6311-36,269.9,Batwing-Pulli,,,,,,,,,,,,,,,,,,,,,,,,,,batwing-pulli-w161-chde-2070
86612-6311-38,269.9,Batwing-Pulli,,,,,,,,,,,,,,,,,,,,,,,,,,batwing-pulli-w161-chde-2071
86612-6311-40,269.9,Batwing-Pulli,,,,,,,,,,,,,,,,,,,,,,,,,,batwing-pulli-w161-chde-2072
86612-6311-42,269.9,Batwing-Pulli,,,,,,,,,,,,,,,,,,,,,,,,,,batwing-pulli-w161-chde-2073
86612-6333-34,269.9,Batwing-Pulli,,,,,,,,,,,,,,,,,,,,,,,,,,batwing-pulli-w161-chde-2074
86612-6333-36,269.9,Batwing-Pulli,,,,,,,,,,,,,,,,,,,,,,,,,,batwing-pulli-w161-chde-2075
86612-6333-38,269.9,Batwing-Pulli,,,,,,,,,,,,,,,,,,,,,,,,,,batwing-pulli-w161-chde-2076
86612-6333-40,269.9,Batwing-Pulli,,,,,,,,,,,,,,,,,,,,,,,,,,batwing-pulli-w161-chde-2077
86612-6333-42,269.9,Batwing-Pulli,,,,,,,,,,,,,,,,,,,,,,,,,,batwing-pulli-w161-chde-2078
86612-6359-36,269.9,Batwing-Pulli,,,,,,,,,,,,,,,,,,,,,,,,,,batwing-pulli-w161-chde-2079
86612-6359-38,269.9,Batwing-Pulli,,,,,,,,,,,,,,,,,,,,,,,,,,batwing-pulli-w161-chde-2080
86612-6359-40,269.9,Batwing-Pulli,,,,,,,,,,,,,,,,,,,,,,,,,,batwing-pulli-w161-chde-2081
86612-6359-42,269.9,Batwing-Pulli,,,,,,,,,,,,,,,,,,,,,,,,,,batwing-pulli-w161-chde-2082
86614-6311-36,339.9,Cardigan mit Fledermausärmel,,,,,,,,,,,,,,,,,,,,,,,,,,cardigan-fledermausaermel-w161-chde-2083
86614-6311-38,339.9,Cardigan mit Fledermausärmel,,,,,,,,,,,,,,,,,,,,,,,,,,cardigan-fledermausaermel-w161-chde-2084
86614-6311-40,339.9,Cardigan mit Fledermausärmel,,,,,,,,,,,,,,,,,,,,,,,,,,cardigan-fledermausaermel-w161-chde-2085
86614-6311-42,339.9,Cardigan mit Fledermausärmel,,,,,,,,,,,,,,,,,,,,,,,,,,cardigan-fledermausaermel-w161-chde-2086
86614-6311-44,339.9,Cardigan mit Fledermausärmel,,,,,,,,,,,,,,,,,,,,,,,,,,cardigan-fledermausaermel-w161-chde-2087
86614-6333-36,339.9,Cardigan mit Fledermausärmel,,,,,,,,,,,,,,,,,,,,,,,,,,cardigan-fledermausaermel-w161-chde-2088
86614-6333-38,339.9,Cardigan mit Fledermausärmel,,,,,,,,,,,,,,,,,,,,,,,,,,cardigan-fledermausaermel-w161-chde-2089
86614-6333-40,339.9,Cardigan mit Fledermausärmel,,,,,,,,,,,,,,,,,,,,,,,,,,cardigan-fledermausaermel-w161-chde-2090
86614-6333-42,339.9,Cardigan mit Fledermausärmel,,,,,,,,,,,,,,,,,,,,,,,,,,cardigan-fledermausaermel-w161-chde-2091
86614-6333-44,339.9,Cardigan mit Fledermausärmel,,,,,,,,,,,,,,,,,,,,,,,,,,cardigan-fledermausaermel-w161-chde-2092
86614-6359-36,339.9,Cardigan mit Fledermausärmel,,,,,,,,,,,,,,,,,,,,,,,,,,cardigan-fledermausaermel-w161-chde-2093
86614-6359-38,339.9,Cardigan mit Fledermausärmel,,,,,,,,,,,,,,,,,,,,,,,,,,cardigan-fledermausaermel-w161-chde-2094
86614-6359-40,339.9,Cardigan mit Fledermausärmel,,,,,,,,,,,,,,,,,,,,,,,,,,cardigan-fledermausaermel-w161-chde-2095
86614-6359-42,339.9,Cardigan mit Fledermausärmel,,,,,,,,,,,,,,,,,,,,,,,,,,cardigan-fledermausaermel-w161-chde-2096
86616-6311-36,339.9,Zweifarbiger Strickmantel,,,,,,,,,,,,,,,,,,,,,,,,,,zweifarbiger-strickmantel-w161-chde-2097
86616-6311-38,339.9,Zweifarbiger Strickmantel,,,,,,,,,,,,,,,,,,,,,,,,,,zweifarbiger-strickmantel-w161-chde-2098
86616-6311-40,339.9,Zweifarbiger Strickmantel,,,,,,,,,,,,,,,,,,,,,,,,,,zweifarbiger-strickmantel-w161-chde-2099
86616-6311-42,339.9,Zweifarbiger Strickmantel,,,,,,,,,,,,,,,,,,,,,,,,,,zweifarbiger-strickmantel-w161-chde-2100
86616-6333-36,339.9,Zweifarbiger Strickmantel,,,,,,,,,,,,,,,,,,,,,,,,,,zweifarbiger-strickmantel-w161-chde-2101
86616-6333-38,339.9,Zweifarbiger Strickmantel,,,,,,,,,,,,,,,,,,,,,,,,,,zweifarbiger-strickmantel-w161-chde-2102
86616-6333-40,339.9,Zweifarbiger Strickmantel,,,,,,,,,,,,,,,,,,,,,,,,,,zweifarbiger-strickmantel-w161-chde-2103
86616-6333-42,339.9,Zweifarbiger Strickmantel,,,,,,,,,,,,,,,,,,,,,,,,,,zweifarbiger-strickmantel-w161-chde-2104
86616-6359-36,339.9,Zweifarbiger Strickmantel,,,,,,,,,,,,,,,,,,,,,,,,,,zweifarbiger-strickmantel-w161-chde-2105
86616-6359-38,339.9,Zweifarbiger Strickmantel,,,,,,,,,,,,,,,,,,,,,,,,,,zweifarbiger-strickmantel-w161-chde-2106
86616-6359-40,339.9,Zweifarbiger Strickmantel,,,,,,,,,,,,,,,,,,,,,,,,,,zweifarbiger-strickmantel-w161-chde-2107
86616-6359-42,339.9,Zweifarbiger Strickmantel,,,,,,,,,,,,,,,,,,,,,,,,,,zweifarbiger-strickmantel-w161-chde-2108
86617-6311-36,359.9,Cardigan im Long-Cut,,,,,,,,,,,,,,,,,,,,,,,,,,cardigan-im-long-cut-w161-chde-2109
86617-6311-38,359.9,Cardigan im Long-Cut,,,,,,,,,,,,,,,,,,,,,,,,,,cardigan-im-long-cut-w161-chde-2110
86617-6311-40,359.9,Cardigan im Long-Cut,,,,,,,,,,,,,,,,,,,,,,,,,,cardigan-im-long-cut-w161-chde-2111
86617-6311-42,359.9,Cardigan im Long-Cut,,,,,,,,,,,,,,,,,,,,,,,,,,cardigan-im-long-cut-w161-chde-2112
86617-6333-36,359.9,Cardigan im Long-Cut,,,,,,,,,,,,,,,,,,,,,,,,,,cardigan-im-long-cut-w161-chde-2113
86617-6333-38,359.9,Cardigan im Long-Cut,,,,,,,,,,,,,,,,,,,,,,,,,,cardigan-im-long-cut-w161-chde-2114
86617-6333-40,359.9,Cardigan im Long-Cut,,,,,,,,,,,,,,,,,,,,,,,,,,cardigan-im-long-cut-w161-chde-2115
86617-6333-42,359.9,Cardigan im Long-Cut,,,,,,,,,,,,,,,,,,,,,,,,,,cardigan-im-long-cut-w161-chde-2116
86625-6331-36,319.9,Fledermaus-Cardigan,,,,,,,,,,,,,,,,,,,,,,,,,,fledermaus-cardigan-w161-chde-2117
86625-6331-38,319.9,Fledermaus-Cardigan,,,,,,,,,,,,,,,,,,,,,,,,,,fledermaus-cardigan-w161-chde-2118
86625-6331-40,319.9,Fledermaus-Cardigan,,,,,,,,,,,,,,,,,,,,,,,,,,fledermaus-cardigan-w161-chde-2119
86625-6331-42,319.9,Fledermaus-Cardigan,,,,,,,,,,,,,,,,,,,,,,,,,,fledermaus-cardigan-w161-chde-2120
86625-6376-36,319.9,Fledermaus-Cardigan,,,,,,,,,,,,,,,,,,,,,,,,,,fledermaus-cardigan-w161-chde-2121
86625-6376-38,319.9,Fledermaus-Cardigan,,,,,,,,,,,,,,,,,,,,,,,,,,fledermaus-cardigan-w161-chde-2122
86625-6376-40,319.9,Fledermaus-Cardigan,,,,,,,,,,,,,,,,,,,,,,,,,,fledermaus-cardigan-w161-chde-2123
86625-6376-42,319.9,Fledermaus-Cardigan,,,,,,,,,,,,,,,,,,,,,,,,,,fledermaus-cardigan-w161-chde-2124
86626-6302-36,369.9,Struktur-Strickjacke,,,,,,,,,,,,,,,,,,,,,,,,,,struktur-strickjacke-w161-chde-2125
86626-6302-38,369.9,Struktur-Strickjacke,,,,,,,,,,,,,,,,,,,,,,,,,,struktur-strickjacke-w161-chde-2126
86626-6302-40,369.9,Struktur-Strickjacke,,,,,,,,,,,,,,,,,,,,,,,,,,struktur-strickjacke-w161-chde-2127
86626-6302-42,369.9,Struktur-Strickjacke,,,,,,,,,,,,,,,,,,,,,,,,,,struktur-strickjacke-w161-chde-2128
86626-6331-36,369.9,Struktur-Strickjacke,,,,,,,,,,,,,,,,,,,,,,,,,,struktur-strickjacke-w161-chde-2129
86626-6331-38,369.9,Struktur-Strickjacke,,,,,,,,,,,,,,,,,,,,,,,,,,struktur-strickjacke-w161-chde-2130
86626-6331-40,369.9,Struktur-Strickjacke,,,,,,,,,,,,,,,,,,,,,,,,,,struktur-strickjacke-w161-chde-2131
86626-6331-42,369.9,Struktur-Strickjacke,,,,,,,,,,,,,,,,,,,,,,,,,,struktur-strickjacke-w161-chde-2132
86631-6331-36,369.9,Strickmantel ohne Verschluss,,,,,,,,,,,,,,,,,,,,,,,,,,strickmantel-ohne-verschluss-w161-chde-2133
86631-6331-38,369.9,Strickmantel ohne Verschluss,,,,,,,,,,,,,,,,,,,,,,,,,,strickmantel-ohne-verschluss-w161-chde-2134
