sku,name,texture_knit,texture_woven,texture_shirt,neckline,sleeve_length,start_end,closure_front,cutting,fit,pockets,leather_details,slit,shoulder_finishing,pattern,fancy_yarn,detail_1,detail_2,detail_3,detail_4,detail_5,chest_width,length,care_info_short,model_wears,quality,url_key
72216-6325,Poncho en maille fine,Maille fine,,,Col bateau,Côtés fixés avec emmanchures,"Bords larges, côtelés",,Coupe rectangulaire,Ample et décontracté,,,,,,,,,,,,86,66,Lavage à la main,Taille unique,100% Cachemire,poncho-en-maille-fine-w161-fr-118
72216-6330,Poncho en maille fine,Maille fine,,,Col bateau,Côtés fixés avec emmanchures,"Bords larges, côtelés",,Coupe rectangulaire,Ample et décontracté,,,,,,,,,,,,86,66,Lavage à la main,Taille unique,100% Cachemire,poncho-en-maille-fine-w161-fr-119
72216-6332,Poncho en maille fine,Maille fine,,,Col bateau,Côtés fixés avec emmanchures,"Bords larges, côtelés",,Coupe rectangulaire,Ample et décontracté,,,,,,,,,,,,86,66,Lavage à la main,Taille unique,100% Cachemire,poncho-en-maille-fine-w161-fr-120
72216-6359,Poncho en maille fine,Maille fine,,,Col bateau,Côtés fixés avec emmanchures,"Bords larges, côtelés",,Coupe rectangulaire,Ample et décontracté,,,,,,,,,,,,86,66,Lavage à la main,Taille unique,100% Cachemire,poncho-en-maille-fine-w161-fr-121
72216-6373,Poncho en maille fine,Maille fine,,,Col bateau,Côtés fixés avec emmanchures,"Bords larges, côtelés",,Coupe rectangulaire,Ample et décontracté,,,,,,,,,,,,86,66,Lavage à la main,Taille unique,100% Cachemire,poncho-en-maille-fine-w161-fr-122
72221-6332,Écharpe Ombré,Maille fine ajourée,,,,,"Bords larges, côtelés",,Écharpe tricotée,,,,,,Effet ombré,,,,,,,55,210,Lavage à la main,Taille unique,80% Laine / 20% Cachemire,echarpe-ombre-w161-fr-123
72222-6325,Poncho avec ourlets en cuir,Maille fine,,,Col V devant et derrière,Côtés fixés avec emmanchures,Bords côtelés,,Coupe rectangulaire,Ample et décontracté,,Empiècement cuir sur l'épaule,,,,,Couture de séparation sur le devant et dans le dos,,,,,104,74,Lavage à la main,Taille unique,80% Laine / 20% Cachemire,poncho-avec-ourlets-en-cuir-w161-fr-124
72222-6332,Poncho avec ourlets en cuir,Maille fine,,,Col V devant et derrière,Côtés fixés avec emmanchures,Bords côtelés,,Coupe rectangulaire,Ample et décontracté,,Empiècement cuir sur l'épaule,,,,,Couture de séparation sur le devant et dans le dos,,,,,104,74,Lavage à la main,Taille unique,80% Laine / 20% Cachemire,poncho-avec-ourlets-en-cuir-w161-fr-125
72222-6359,Poncho avec ourlets en cuir,Maille fine,,,Col V devant et derrière,Côtés fixés avec emmanchures,Bords côtelés,,Coupe rectangulaire,Ample et décontracté,,Empiècement cuir sur l'épaule,,,,,Couture de séparation sur le devant et dans le dos,,,,,104,74,Lavage à la main,Taille unique,80% Laine / 20% Cachemire,poncho-avec-ourlets-en-cuir-w161-fr-126
72226-6630,Cape tricot côtelé,Maille structuré avec différents points de tricot,,,,Côtés fixés avec emmanchures,,Devant ouvert,Cape tricotée rectangulaire,Ample et décontracté,,,,,,,,,,,,110,84,Lavage à la main,Taille unique,80% Laine / 20% Cachemire,cape-tricot-cotele-w161-fr-127
72234-6337,Poncho avec bande boutonnée,Structure côtelée,,,Col tricoté,"Côtés ouverts, sans emmanchures",,Boutonné devant avec trois boutons,Poncho en coupe pointue,Coupe asymétrique,,,,,,,Multi-couches,,,,,150,84,Lavage à la main,Taille unique,80% Laine / 20% Cachemire,poncho-avec-bande-boutonnee-w161-fr-128
72234-6359,Poncho avec bande boutonnée,Structure côtelée,,,Col tricoté,"Côtés ouverts, sans emmanchures",,Boutonné devant avec trois boutons,Poncho en coupe pointue,Coupe asymétrique,,,,,,,Multi-couches,,,,,150,84,Lavage à la main,Taille unique,80% Laine / 20% Cachemire,poncho-avec-bande-boutonnee-w161-fr-129
72235-6332,Foulard avec motif cœur,,Mélange cachemire-modal tissé,,,,Ourlets frangés,,Écharpe tissée,,,,,,Impression avec motif cœur,,,,,,,110,200,Lavage à la main,Taille unique,90% Modal / 10% Cachemire,foulard-avec-motif-coeur-w161-fr-130
72251-6359,Écharpe avec effet dégradé,,Mélange pashmina-soie tissé,,,,Ourlets frangés,,Écharpe tissée,,,,,,Effet dégradé,,,,,,,140,200,Lavage à la main,Taille unique,80% Soie / 20% Pashmina,echarpe-avec-effet-degrade-w161-fr-131
72251-6374,Écharpe avec effet dégradé,,Mélange pashmina-soie tissé,,,,Ourlets frangés,,Écharpe tissée,,,,,,Effet dégradé,,,,,,,140,200,Lavage à la main,Taille unique,80% Soie / 20% Pashmina,echarpe-avec-effet-degrade-w161-fr-132
72256-6331,Écharpe en cachemire avec motif cœur,"Maille légère, imprimée",,,,,Bords côtelés,,Écharpe tricotée,,,,,,Impression avec motif cœur,,,,,,,80,200,Lavage à la main,Taille unique,100% Cachemire,echarpe-en-cachemire-avec-motif-coeur-w161-fr-133
72256-6337,Écharpe en cachemire avec motif cœur,"Maille légère, imprimée",,,,,Bords côtelés,,Écharpe tricotée,,,,,,Impression avec motif cœur,,,,,,,80,200,Lavage à la main,Taille unique,100% Cachemire,echarpe-en-cachemire-avec-motif-coeur-w161-fr-134
72257-6318,Châle en cachemire avec impression,Maille fine,,,,,,,Châle tricoté,,,,,,Bord imprimé décoratif,,,,,,,200,135,Lavage à la main,Taille unique,100% Cachemire,chale-en-cachemire-avec-impression-w161-fr-135
72257-6331,Châle en cachemire avec impression,Maille fine,,,,,,,Châle tricoté,,,,,,Bord imprimé décoratif,,,,,,,200,135,Lavage à la main,Taille unique,100% Cachemire,chale-en-cachemire-avec-impression-w161-fr-136
72257-6373,Châle en cachemire avec impression,Maille fine,,,,,,,Châle tricoté,,,,,,Bord imprimé décoratif,,,,,,,200,135,Lavage à la main,Taille unique,100% Cachemire,chale-en-cachemire-avec-impression-w161-fr-137
72267-6313,Écharpe à couleur dégradé,,Mélange cachemire-modal tissé,,,,Ourlets frangés,,Écharpe tissée,,,,,,Effet de couleur,,,,,,,110,200,Lavage à la main,Taille unique,90% Modal / 10% Cachemire,echarpe-couleur-degrade-w161-fr-138
72267-6332,Écharpe à couleur dégradé,,Mélange cachemire-modal tissé,,,,Ourlets frangés,,Écharpe tissée,,,,,,Effet de couleur,,,,,,,110,200,Lavage à la main,Taille unique,90% Modal / 10% Cachemire,echarpe-couleur-degrade-w161-fr-139
72268-6332,Écharpe à strass,,Mélange cachemire-modal tissé,,,,Ourlets frangés,,Écharpe tissée,,,,,,Effet de couleur,,Finition avec strass,,,,,110,200,Lavage à la main,Taille unique,90% Modal / 10% Cachemire,echarpe-strass-w161-fr-140
72501-6305,Pantalon pour bébés en cachemire,Maille fine,,,,,Ourlet roulé,,Legging bébé droit tricoté,Coupe regulière,,,,,,,Taille élastiquée pratique,,,,,21,30.5,Lavage à la main,Taille unique,100% Cachemire,pantalon-pour-bebes-en-cachemire-w161-fr-141
72503-6305,Sweat à capuche pour bébés en cachemire,Maille fine,,,Capuche,Manches raglan longues avec ourlet roulotté,Ourlet roulé,Fermeture à glissière,"Sweat à capuche bébé tricoté, droit",Coupe regulière,Deux poches kangourou sur le devant,,,,,,De 1 à 6 mois,,,,,25,26.5,Lavage à la main,Taille unique,100% Cachemire,sweat-capuche-pour-bebes-en-cachemire-w161-fr-142
72504-6305,Chaussons pour bébés en cachemire,Maille fine,,,,,Ourlet roulé,Fermeture par ruban,Chaussons bébé tricotés,,,,,,,,De 1 à 6 mois,,,,,9,9,Lavage à la main,Taille unique,100% Cachemire,chaussons-pour-bebes-en-cachemire-w161-fr-143
72506-6305,Couverture pour bébés en cachemire,Grosse maille,,,,,"Bords larges, côtelés",,Couverture bébé tricotée,,,,,,,,Motif torsadé au centre,,,,,80,80,Lavage à la main,Taille unique,100% Cachemire,couverture-pour-bebes-en-cachemire-w161-fr-144
72507-6305,Gigoteuse en cachemire,Maille fine,,,Capuche,,,Fermeture à glissière,Gigoteuse bébé tricotée,Forme décontractée,Deux poches kangourou sur le devant,,,,,,De 1 à 6 mois,,,,,27,60,Lavage à la main,Taille unique,100% Cachemire,gigoteuse-en-cachemire-w161-fr-145
72682-6309,Châle à ourlet à franges,Maille fine,,,,,Bordures frangées,,Châle tricoté,,,,,,,,,,,,,185,130,Lavage à la main,Taille unique,100% Laine de Mérinos,chale-ourlet-franges-w161-fr-146
72682-6333,Châle à ourlet à franges,Maille fine,,,,,Bordures frangées,,Châle tricoté,,,,,,,,,,,,,185,130,Lavage à la main,Taille unique,100% Laine de Mérinos,chale-ourlet-franges-w161-fr-147
72682-6357,Châle à ourlet à franges,Maille fine,,,,,Bordures frangées,,Châle tricoté,,,,,,,,,,,,,185,130,Lavage à la main,Taille unique,100% Laine de Mérinos,chale-ourlet-franges-w161-fr-148
72682-6364,Châle à ourlet à franges,Maille fine,,,,,Bordures frangées,,Châle tricoté,,,,,,,,,,,,,185,130,Lavage à la main,Taille unique,100% Laine de Mérinos,chale-ourlet-franges-w161-fr-149
72682-6367,Châle à ourlet à franges,Maille fine,,,,,Bordures frangées,,Châle tricoté,,,,,,,,,,,,,185,130,Lavage à la main,Taille unique,100% Laine de Mérinos,chale-ourlet-franges-w161-fr-150
72691-6305,Écharpe triangulaire en cachemire,Maille fine,,,,,Ourlet à franges,,Châle tricoté,,,,,,,,,,,,,185,130,Lavage à la main,Taille unique,100% Cachemire,echarpe-triangulaire-en-cachemire-w161-fr-151
72691-6307,Écharpe triangulaire en cachemire,Maille fine,,,,,Ourlet à franges,,Châle tricoté,,,,,,,,,,,,,185,130,Lavage à la main,Taille unique,100% Cachemire,echarpe-triangulaire-en-cachemire-w161-fr-152
72691-6325,Écharpe triangulaire en cachemire,Maille fine,,,,,Ourlet à franges,,Châle tricoté,,,,,,,,,,,,,185,130,Lavage à la main,Taille unique,100% Cachemire,echarpe-triangulaire-en-cachemire-w161-fr-153
72691-6359,Écharpe triangulaire en cachemire,Maille fine,,,,,Ourlet à franges,,Châle tricoté,,,,,,,,,,,,,185,130,Lavage à la main,Taille unique,100% Cachemire,echarpe-triangulaire-en-cachemire-w161-fr-154
72691-6376,Écharpe triangulaire en cachemire,Maille fine,,,,,Ourlet à franges,,Châle tricoté,,,,,,,,,,,,,185,130,Lavage à la main,Taille unique,100% Cachemire,echarpe-triangulaire-en-cachemire-w161-fr-155
72770-6307,Cape bicolore,Maille double et fine,,,,"Côtés ouverts, sans emmanchures",,Devant ouvert,Cape tricotée rectangulaire,Ample et décontracté,,,,,,,Bicolore,,,,,120,140,Lavage à la main,Taille unique,80% Laine / 20% Cachemire,cape-bicolore-w161-fr-156
72770-6359,Cape bicolore,Maille double et fine,,,,"Côtés ouverts, sans emmanchures",,Devant ouvert,Cape tricotée rectangulaire,Ample et décontracté,,,,,,,Bicolore,,,,,120,140,Lavage à la main,Taille unique,80% Laine / 20% Cachemire,cape-bicolore-w161-fr-157
72872-6307,Bonnet décontracté en cachemire,Maille fine,,,,,Bord large et élastique,,Bonnet tricoté,Décontracté,,,,,,,,,,,,23,29,Lavage à la main,Taille unique,100% Cachemire,bonnet-decontracte-en-cachemire-w161-fr-158
72872-6321,Bonnet décontracté en cachemire,Maille fine,,,,,Bord large et élastique,,Bonnet tricoté,Décontracté,,,,,,,,,,,,23,29,Lavage à la main,Taille unique,100% Cachemire,bonnet-decontracte-en-cachemire-w161-fr-159
72872-6325,Bonnet décontracté en cachemire,Maille fine,,,,,Bord large et élastique,,Bonnet tricoté,Décontracté,,,,,,,,,,,,23,29,Lavage à la main,Taille unique,100% Cachemire,bonnet-decontracte-en-cachemire-w161-fr-160
72872-6331,Bonnet décontracté en cachemire,Maille fine,,,,,Bord large et élastique,,Bonnet tricoté,Décontracté,,,,,,,,,,,,23,29,Lavage à la main,Taille unique,100% Cachemire,bonnet-decontracte-en-cachemire-w161-fr-161
72872-6359,Bonnet décontracté en cachemire,Maille fine,,,,,Bord large et élastique,,Bonnet tricoté,Décontracté,,,,,,,,,,,,23,29,Lavage à la main,Taille unique,100% Cachemire,bonnet-decontracte-en-cachemire-w161-fr-162
72902-6305,Écharpe à franges,Tricot côtelé léger,,,,,Ourlet à franges,,Écharpe tricotée,,,,,,,,,,,,,80,200,Lavage à la main,Taille unique,80% Laine / 20% Cachemire,echarpe-franges-w161-fr-163
72902-6331,Écharpe à franges,Tricot côtelé léger,,,,,Ourlet à franges,,Écharpe tricotée,,,,,,,,,,,,,80,200,Lavage à la main,Taille unique,80% Laine / 20% Cachemire,echarpe-franges-w161-fr-164
72902-6337,Écharpe à franges,Tricot côtelé léger,,,,,Ourlet à franges,,Écharpe tricotée,,,,,,,,,,,,,80,200,Lavage à la main,Taille unique,80% Laine / 20% Cachemire,echarpe-franges-w161-fr-165
72903-6631,Écharpe en tweed de cachemire,Maille fine en fil de tweed,,,,,Ourlet roulé,,Écharpe tricotée,,,,,,,Fil de tweed,,,,,,75,200,Lavage à la main,Taille unique,100% Cachemire,echarpe-en-tweed-de-cachemire-w161-fr-166
81126-6305,Cardigan en cachemire,Maille fine,,,Col tricoté,Manches longues,,Sans fermeture,Cardigan en forme trapèze,Forme décontractée,,,,,,,Corps tricoté d'une seule pièce,,,,,60,56,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,cardigan-en-cachemire-w161-fr-167
81126-6318,Cardigan en cachemire,Maille fine,,,Col tricoté,Manches longues,,Sans fermeture,Cardigan en forme trapèze,Forme décontractée,,,,,,,Corps tricoté d'une seule pièce,,,,,60,56,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,cardigan-en-cachemire-w161-fr-168
81126-6325,Cardigan en cachemire,Maille fine,,,Col tricoté,Manches longues,,Sans fermeture,Cardigan en forme trapèze,Forme décontractée,,,,,,,Corps tricoté d'une seule pièce,,,,,60,56,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,cardigan-en-cachemire-w161-fr-169
81126-6330,Cardigan en cachemire,Maille fine,,,Col tricoté,Manches longues,,Sans fermeture,Cardigan en forme trapèze,Forme décontractée,,,,,,,Corps tricoté d'une seule pièce,,,,,60,56,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,cardigan-en-cachemire-w161-fr-170
81126-6337,Cardigan en cachemire,Maille fine,,,Col tricoté,Manches longues,,Sans fermeture,Cardigan en forme trapèze,Forme décontractée,,,,,,,Corps tricoté d'une seule pièce,,,,,60,56,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,cardigan-en-cachemire-w161-fr-171
81126-6373,Cardigan en cachemire,Maille fine,,,Col tricoté,Manches longues,,Sans fermeture,Cardigan en forme trapèze,Forme décontractée,,,,,,,Corps tricoté d'une seule pièce,,,,,60,56,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,cardigan-en-cachemire-w161-fr-172
81164-6305,Pull col V en cachemire,Maille fine,,,Col V plongeant à bord côtelé,Manches longues,Ourlets en maille côtelée,,Pull en coupe droite,Coupe regulière,,,Fentes hautes sur les côtés,,,,,,,,,56,66,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,pull-col-v-en-cachemire-w161-fr-173
81164-6307,Pull col V en cachemire,Maille fine,,,Col V plongeant à bord côtelé,Manches longues,Ourlets en maille côtelée,,Pull en coupe droite,Coupe regulière,,,Fentes hautes sur les côtés,,,,,,,,,56,66,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,pull-col-v-en-cachemire-w161-fr-174
81164-6311,Pull col V en cachemire,Maille fine,,,Col V plongeant à bord côtelé,Manches longues,Ourlets en maille côtelée,,Pull en coupe droite,Coupe regulière,,,Fentes hautes sur les côtés,,,,,,,,,56,66,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,pull-col-v-en-cachemire-w161-fr-175
81164-6318,Pull col V en cachemire,Maille fine,,,Col V plongeant à bord côtelé,Manches longues,Ourlets en maille côtelée,,Pull en coupe droite,Coupe regulière,,,Fentes hautes sur les côtés,,,,,,,,,56,66,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,pull-col-v-en-cachemire-w161-fr-176
81164-6325,Pull col V en cachemire,Maille fine,,,Col V plongeant à bord côtelé,Manches longues,Ourlets en maille côtelée,,Pull en coupe droite,Coupe regulière,,,Fentes hautes sur les côtés,,,,,,,,,56,66,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,pull-col-v-en-cachemire-w161-fr-177
81164-6331,Pull col V en cachemire,Maille fine,,,Col V plongeant à bord côtelé,Manches longues,Ourlets en maille côtelée,,Pull en coupe droite,Coupe regulière,,,Fentes hautes sur les côtés,,,,,,,,,56,66,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,pull-col-v-en-cachemire-w161-fr-178
81164-6354,Pull col V en cachemire,Maille fine,,,Col V plongeant à bord côtelé,Manches longues,Ourlets en maille côtelée,,Pull en coupe droite,Coupe regulière,,,Fentes hautes sur les côtés,,,,,,,,,56,66,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,pull-col-v-en-cachemire-w161-fr-179
85166-6305,Gilet en tricot côtelé en cachemire,Structure côtelée,,,Col tricoté,Manches longues côtelées,Ourlets en maille côtelée,Devant ouvert,Cardigan coupe oversized,"Forme ample, décontractée",,,,Coutures épaules basses,,,Mélange de structures,,,,,64,68,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,gilet-en-tricot-cotele-en-cachemire-w161-fr-180
85166-6371,Gilet en tricot côtelé en cachemire,Structure côtelée,,,Col tricoté,Manches longues côtelées,Ourlets en maille côtelée,Devant ouvert,Cardigan coupe oversized,"Forme ample, décontractée",,,,Coutures épaules basses,,,Mélange de structures,,,,,64,68,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,gilet-en-tricot-cotele-en-cachemire-w161-fr-181
85167-6305,Pull côtelé en cachemire,Structure côtelée,,,Col bateau,Manches longues côtelées,Ourlets en maille côtelée,,Pull en coupe droite,"Forme ample, décontractée",,,,Coutures épaules basses,,,Mélange de structures,,,,,62,62,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,pull-cotele-en-cachemire-w161-fr-182
85167-6371,Pull côtelé en cachemire,Structure côtelée,,,Col bateau,Manches longues côtelées,Ourlets en maille côtelée,,Pull en coupe droite,"Forme ample, décontractée",,,,Coutures épaules basses,,,Mélange de structures,,,,,62,62,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,pull-cotele-en-cachemire-w161-fr-183
85177-6330,Pull à ourlet côtelé,Maille fine horizontale,,,Col bateau avec bord côtelé,Manches longues,Ourlet large et structuré,,Pull en coupe droite,Forme décontractée,,,,Coutures épaules basses,,,Tricoté horizontal,,,,,58,64,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,pull-ourlet-cotele-w161-fr-184
85177-6337,Pull à ourlet côtelé,Maille fine horizontale,,,Col bateau avec bord côtelé,Manches longues,Ourlet large et structuré,,Pull en coupe droite,Forme décontractée,,,,Coutures épaules basses,,,Tricoté horizontal,,,,,58,64,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,pull-ourlet-cotele-w161-fr-185
85177-6366,Pull à ourlet côtelé,Maille fine horizontale,,,Col bateau avec bord côtelé,Manches longues,Ourlet large et structuré,,Pull en coupe droite,Forme décontractée,,,,Coutures épaules basses,,,Tricoté horizontal,,,,,58,64,Lavage à la main,Le mannequin mesure 178 cm et porte la taille 36/XS,100% Cachemire,pull-ourlet-cotele-w161-fr-186
